connectivityId,macId,data,data_tech,roaming,wifi,airplane,bluetooth,nfc,gps,vpn,usb,timestamp
75197,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75198,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75199,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75200,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75201,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75202,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75203,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75204,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75205,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75206,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75207,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75208,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75209,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75210,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75211,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75212,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75213,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75214,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75215,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75216,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75217,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75218,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75219,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75220,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75221,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75222,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75223,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75224,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75225,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75226,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75227,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75228,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75229,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75230,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75231,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75232,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75233,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75234,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75235,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75236,1,1,NULL,NULL,1,0,1,NULL,1,NULL,NULL,*
75237,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75238,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75239,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75240,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75241,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75242,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75243,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75244,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75245,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75246,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75247,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75248,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75249,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75250,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75251,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75252,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75253,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75254,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75255,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75256,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75257,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75258,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75259,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75260,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75261,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75262,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75263,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75264,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75265,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75266,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75267,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75268,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75269,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75270,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75271,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75272,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75273,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75274,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75275,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75276,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75277,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75278,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75279,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75280,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75281,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75282,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75283,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75284,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75285,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75286,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75287,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75288,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75289,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75290,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75291,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75292,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75293,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75294,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75295,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75296,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75297,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75298,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75299,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75300,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75301,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75302,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75303,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75304,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75305,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75306,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75307,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75308,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75309,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75310,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75311,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75312,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75313,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75314,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75315,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75316,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75317,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75318,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75319,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75320,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75321,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75322,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75323,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75324,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75325,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75326,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75327,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75328,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75329,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75330,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75331,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75332,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75333,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75334,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75335,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75336,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75337,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75338,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75339,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75340,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75341,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75342,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75343,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75344,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75345,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75346,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75347,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75348,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75349,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75350,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75351,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75352,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75353,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75354,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75355,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75356,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75357,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75358,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75359,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75360,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75361,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75362,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75363,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75364,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75365,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75366,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75367,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75368,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75369,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75370,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75371,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75372,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75373,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75374,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75375,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75376,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75377,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75378,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75379,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75380,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75381,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75382,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75383,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75384,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75385,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75386,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75387,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75388,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75389,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75390,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75391,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75392,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75393,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75394,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75395,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75396,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75397,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75398,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75399,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75400,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75401,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75402,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75403,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75404,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75405,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75406,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75407,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75408,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75409,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75410,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75411,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75412,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75413,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75414,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75415,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75416,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75417,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75418,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75419,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75420,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75421,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75422,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75423,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75424,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75425,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75426,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75427,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75428,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75429,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75430,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75431,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75432,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75433,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75434,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75435,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75436,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75437,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75438,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75439,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75440,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75441,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75442,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75443,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75444,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75445,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75446,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75447,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75448,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75449,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75450,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75451,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75452,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75453,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75454,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75455,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75456,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75457,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75458,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75459,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75460,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75461,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75462,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75463,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75464,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75465,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75466,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75467,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75468,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75469,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75470,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75471,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75472,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75473,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75474,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75475,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75476,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75477,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75478,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75479,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75480,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75481,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75482,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75483,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75484,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75485,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75486,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75487,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75488,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75489,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75490,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75491,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75492,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75493,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75494,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75495,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75496,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75497,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75498,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75499,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75500,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75501,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75502,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75503,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75504,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75505,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75506,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75507,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75508,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75509,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75510,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75511,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75512,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75513,66,0,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75514,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75515,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75516,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75517,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75518,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75519,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75520,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75521,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75522,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75523,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75524,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75525,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75526,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75527,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75528,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75529,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75530,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75531,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75532,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75533,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75534,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75535,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75536,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75537,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75538,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75539,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75540,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75541,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75542,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75543,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75544,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75545,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75546,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75547,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75548,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75549,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75550,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75551,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75552,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75553,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75554,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75555,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75556,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75557,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75558,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75559,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75560,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75561,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75562,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75563,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75564,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75565,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75566,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75567,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75568,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75569,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75570,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75571,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
75572,1,1,NULL,NULL,1,0,0,NULL,1,NULL,NULL,*
