statId;macId;ramUsage;batteryLevel;cpuUsage;timestamp
87949;1;2194;75;0;*
87950;1;2142;72;0;*
87951;1;2142;70;0;*
87952;1;2149;70;0;*
87953;1;2168;70;0;*
87954;1;2163;68;0;*
87955;260;2078;54;0;*
87956;260;2125;54;0;*
87957;260;2067;54;0;*
87958;10;2760;69;0;*
87959;10;2706;69;0;*
87960;10;2733;69;0;*
87961;260;2065;54;0;*
87962;10;2805;69;0;*
87963;10;2874;69;0;*
87964;10;2984;68;0;*
87965;10;2796;68;0;*
87966;260;2116;54;0;*
87967;10;2818;68;0;*
87968;10;2823;68;0;*
87969;10;2787;68;0;*
87970;10;2745;68;0;*
87971;260;2088;54;0;*
87972;10;2739;68;0;*
87973;10;2842;68;0;*
87974;10;2898;68;0;*
87975;10;2913;67;0;*
87976;260;2082;54;0;*
87977;10;2874;67;0;*
87978;10;2750;67;0;*
87979;10;2682;66;0;*
87980;10;2934;66;0;*
87981;10;2859;66;0;*
87982;260;2088;54;0;*
87983;10;2816;65;0;*
87984;10;2797;65;0;*
87985;10;2914;65;0;*
87986;10;2910;65;0;*
87987;10;2917;65;0;*
87988;260;2085;54;0;*
87989;10;2922;65;0;*
87990;10;2879;65;0;*
87991;10;2886;64;0;*
87992;10;2910;64;0;*
87993;10;2882;64;0;*
87994;10;2848;64;0;*
87995;10;2831;63;0;*
87996;10;2848;63;0;*
87997;10;2850;63;0;*
87998;10;2864;63;0;*
87999;10;2851;62;0;*
88000;10;2977;62;0;*
88001;10;2885;62;0;*
88002;10;2909;61;0;*
88003;10;2908;61;0;*
88004;260;2050;54;0;*
88005;10;2925;61;0;*
88006;10;2915;61;0;*
88007;10;2840;61;0;*
88008;10;2923;61;0;*
88009;260;2046;54;0;*
88010;10;2652;61;0;*
88011;10;3063;61;0;*
88012;10;2945;60;0;*
88013;10;2939;59;0;*
88014;10;2851;58;0;*
88015;10;2843;58;0;*
88016;10;2894;58;0;*
88017;10;2879;58;0;*
88018;10;2898;57;0;*
88019;260;2055;54;0;*
88020;10;2953;57;0;*
88021;10;2963;57;0;*
88022;10;2941;56;0;*
88023;10;2937;56;0;*
88024;10;3022;55;0;*
88025;10;3098;55;0;*
88026;10;3104;54;0;*
88027;10;3080;54;0;*
88028;10;3098;54;0;*
88029;260;2068;54;0;*
88030;10;3086;54;0;*
88031;10;3050;53;0;*
88032;10;3035;53;0;*
88033;10;3039;53;0;*
88034;10;3069;52;0;*
88035;10;3060;52;0;*
88036;10;3037;51;0;*
88037;10;3065;51;0;*
88038;10;3093;51;0;*
88039;10;3093;51;0;*
88040;10;3081;50;0;*
88041;260;2077;54;0;*
88042;10;3083;50;0;*
88043;260;2132;54;0;*
88044;10;3084;49;0;*
88045;260;2166;53;0;*
88046;10;3045;49;0;*
88047;260;2159;53;0;*
88048;10;3013;49;0;*
88049;260;2183;53;0;*
88050;10;3050;48;0;*
88051;260;2196;53;0;*
88052;10;3045;48;0;*
88053;260;2241;52;0;*
88054;10;3075;48;0;*
88055;260;2179;52;0;*
88056;10;3041;47;0;*
88057;260;2176;51;0;*
88058;10;3045;47;0;*
88059;260;2197;51;0;*
88060;10;3082;47;0;*
88061;260;2141;51;0;*
88062;10;3074;47;0;*
88063;260;2168;51;0;*
88064;10;3074;46;0;*
88065;10;3072;46;0;*
88066;10;3078;46;0;*
88067;260;2070;51;0;*
88068;10;3078;45;0;*
88069;10;3045;45;0;*
88070;10;3055;44;0;*
88071;260;2120;51;0;*
88072;10;3076;44;0;*
88073;10;3111;44;0;*
88074;260;2083;51;0;*
88075;10;3070;44;0;*
88076;10;3085;44;0;*
88077;260;2056;51;0;*
88078;10;3125;43;0;*
88079;10;3169;43;0;*
88080;10;3124;43;0;*
88081;10;3144;42;0;*
88082;10;3142;42;0;*
88083;10;3142;42;0;*
88084;10;3209;41;0;*
88085;10;3152;41;0;*
88086;260;2064;51;0;*
88087;10;3116;41;0;*
88088;10;3129;41;0;*
88089;10;3157;41;0;*
88090;10;3079;40;0;*
88091;10;3103;40;0;*
88092;10;3103;39;0;*
88093;10;3060;39;0;*
88094;260;2048;51;0;*
88095;10;3082;39;0;*
88096;10;3098;38;0;*
88097;10;3090;38;0;*
88098;10;3118;37;0;*
88099;10;3114;37;0;*
88100;260;2041;51;0;*
88101;10;3099;37;0;*
88102;260;2099;51;0;*
88103;10;3070;37;0;*
88104;10;3077;37;0;*
88105;260;2105;50;0;*
88106;10;2044;36;0;*
88107;10;2118;36;0;*
88108;10;2495;36;0;*
88109;10;2508;35;0;*
88110;10;2421;35;0;*
88111;260;2034;50;0;*
88112;10;2637;35;0;*
88113;10;2683;35;0;*
88114;10;2692;35;0;*
88115;10;2727;35;0;*
88116;10;2681;35;0;*
88117;10;2655;35;0;*
88118;10;2664;35;0;*
88119;10;2667;35;0;*
88120;10;2670;35;0;*
88121;260;2018;50;0;*
88122;10;2670;35;0;*
88123;10;2701;35;0;*
88124;10;2715;35;0;*
88125;10;2675;35;0;*
88126;10;2668;35;0;*
88127;260;2023;50;0;*
88128;10;2707;35;0;*
88129;260;2039;50;0;*
88130;10;2620;35;0;*
88131;10;2606;35;0;*
88132;10;2593;35;0;*
88133;10;2604;35;0;*
88134;10;2639;35;0;*
88135;260;2069;49;0;*
88136;10;2637;35;0;*
88137;10;2684;35;0;*
88138;10;2694;35;0;*
88139;10;2702;35;0;*
88140;10;2719;35;0;*
88141;260;2057;49;0;*
88142;10;2773;35;0;*
88143;10;2742;35;0;*
88144;10;2743;35;0;*
88145;10;2735;35;0;*
88146;10;2753;35;0;*
88147;260;2038;49;0;*
88148;10;2750;35;0;*
88149;10;2731;35;0;*
88150;10;2729;35;0;*
88151;10;2719;35;0;*
88152;260;2207;49;0;*
88153;10;2780;35;0;*
88154;10;2782;35;0;*
88155;260;2165;49;0;*
88156;260;2179;49;0;*
88157;10;2785;35;0;*
88158;10;2777;35;0;*
88159;10;2820;35;0;*
88160;260;2118;49;0;*
88161;10;2814;35;0;*
88162;10;2821;35;0;*
88163;10;2813;35;0;*
88164;10;2806;35;0;*
88165;10;2809;35;0;*
88166;10;2811;35;0;*
88167;10;2815;35;0;*
88168;260;2116;49;0;*
88169;10;2782;35;0;*
88170;10;2756;35;0;*
88171;10;2746;35;0;*
88172;10;3062;35;0;*
88173;10;2965;35;0;*
88174;10;3016;34;0;*
88175;260;2106;49;0;*
88176;10;3048;34;0;*
88177;260;2169;49;0;*
88178;10;2991;34;0;*
88179;10;2992;33;0;*
88180;10;2991;32;0;*
88181;10;2962;32;0;*
88182;10;2943;32;0;*
88183;10;3010;31;0;*
88184;10;2996;31;0;*
88185;10;2524;31;0;*
88186;10;2491;31;0;*
88187;10;2522;30;0;*
88188;10;2777;30;0;*
88189;10;2944;30;0;*
88190;473;1821;41;0;*
88191;10;2959;30;0;*
88192;10;2956;30;0;*
88193;10;2975;29;0;*
88194;10;3023;29;0;*
88195;10;3025;29;0;*
88196;10;3011;28;0;*
88197;473;1735;39;0;*
88198;473;1783;39;0;*
88199;10;3033;28;0;*
88200;10;3104;27;0;*
88201;10;3044;27;0;*
88202;10;3038;27;0;*
88203;10;3016;27;0;*
88204;10;3047;27;0;*
88205;10;3026;26;0;*
88206;10;2996;25;0;*
88207;10;2964;25;0;*
88208;10;2920;25;0;*
88209;10;2988;25;0;*
88210;10;2990;24;0;*
88211;10;3080;24;0;*
88212;10;2317;23;0;*
88213;10;2572;23;0;*
88214;10;2707;23;0;*
88215;10;2854;23;0;*
88216;10;2892;22;0;*
88217;10;2873;22;0;*
88218;10;2873;21;0;*
88219;10;2910;21;0;*
88220;10;2884;21;0;*
88221;10;2896;21;0;*
88222;10;2884;20;0;*
88223;10;2849;20;0;*
88224;10;2907;20;0;*
88225;10;2883;21;0;*
88226;10;3016;21;0;*
88227;10;3067;22;0;*
88228;10;3096;22;0;*
88229;10;3084;22;0;*
88230;10;3107;22;0;*
88231;10;2962;22;0;*
88232;10;3018;22;0;*
88233;10;2375;23;0;*
88234;10;2889;23;0;*
88235;10;2985;23;0;*
88236;10;3050;23;0;*
88237;10;3150;23;0;*
88238;10;2527;24;0;*
88239;10;2625;24;0;*
88240;10;2707;25;0;*
88241;10;2687;26;0;*
88242;10;2738;26;0;*
88243;10;2762;27;0;*
88244;10;2880;27;0;*
88245;10;2889;28;0;*
88246;10;3061;28;0;*
88247;10;2821;28;0;*
88248;10;2769;29;0;*
88249;10;2793;30;0;*
88250;10;3015;30;0;*
88251;10;3059;30;0;*
88252;10;3033;31;0;*
88253;10;3014;32;0;*
88254;10;2987;32;0;*
88255;10;3013;32;0;*
88256;10;2269;33;0;*
88257;10;2295;34;0;*
88258;10;2319;34;0;*
88259;10;2305;35;0;*
88260;10;2485;35;0;*
88261;10;2473;36;0;*
88262;10;2525;37;0;*
88263;10;2520;37;0;*
88264;10;2514;38;0;*
88265;10;2533;39;0;*
88266;10;2559;40;0;*
88267;10;2566;41;0;*
88268;10;2563;41;0;*
88269;10;2531;42;0;*
88270;10;2510;42;0;*
88271;10;2519;43;0;*
88272;10;2531;44;0;*
88273;10;2545;45;0;*
88274;10;2528;46;0;*
88275;10;2542;46;0;*
88276;10;2529;48;0;*
88277;10;2699;48;0;*
88278;10;2641;49;0;*
88279;10;2643;50;0;*
88280;10;2681;51;0;*
88281;10;2685;51;0;*
88282;10;2634;52;0;*
88283;10;2565;53;0;*
88284;10;2601;53;0;*
88285;10;2644;53;0;*
88286;10;2690;52;0;*
88287;10;2766;51;0;*
88288;10;2735;51;0;*
88289;10;2930;51;0;*
88290;10;2919;51;0;*
88291;10;2851;51;0;*
88292;10;2945;51;0;*
88293;10;2899;51;0;*
88294;10;2915;50;0;*
88295;10;2929;50;0;*
88296;10;2937;50;0;*
88297;10;2894;50;0;*
88298;10;2919;50;0;*
88299;10;2917;49;0;*
88300;10;2919;49;0;*
88301;10;2848;49;0;*
88302;10;2920;49;0;*
88303;10;2954;49;0;*
88304;10;2919;49;0;*
88305;10;2911;49;0;*
88306;10;2903;49;0;*
88307;10;2927;49;0;*
88308;10;2917;49;0;*
88309;10;2870;49;0;*
88310;10;2856;49;0;*
88311;10;2940;48;0;*
88312;10;2905;48;0;*
88313;10;2851;48;0;*
88314;10;2989;47;0;*
88315;10;3074;47;0;*
88316;10;3042;46;0;*
88317;10;3007;46;0;*
88318;10;3082;46;0;*
88319;10;3082;46;0;*
88320;10;3117;46;0;*
88321;10;3141;45;0;*
88322;10;3143;45;0;*
88323;10;3192;44;0;*
88324;10;3060;44;0;*
88325;10;2644;44;0;*
88326;10;2880;43;0;*
88327;10;2808;43;0;*
88328;10;2806;43;0;*
88329;10;2827;43;0;*
88330;10;2722;43;0;*
88331;10;2704;42;0;*
88332;10;2727;42;0;*
88333;10;2765;42;0;*
88334;10;2815;42;0;*
88335;10;2829;42;0;*
88336;10;2811;42;0;*
88337;10;2815;42;0;*
88338;10;2880;42;0;*
88339;10;2858;42;0;*
88340;10;2930;41;0;*
88341;10;2858;41;0;*
88342;10;2862;41;0;*
88343;10;2830;41;0;*
88344;10;2865;41;0;*
88345;10;2830;41;0;*
88346;10;2824;40;0;*
88347;10;2880;40;0;*
88348;10;2884;39;0;*
88349;10;2912;39;0;*
88350;10;2914;39;0;*
88351;1113;1320;29;1;*
88352;1113;1350;29;0;*
88353;1113;1393;29;0;*
88354;1113;1393;29;0;*
88355;1113;1459;29;0;*
88356;1113;1460;29;0;*
88357;1113;1484;29;0;*
88358;1113;1478;29;0;*
88359;1113;1461;29;0;*
88360;1113;1448;29;0;*
88361;473;1899;98;0;*
88362;473;1824;96;0;*
88363;473;1777;96;0;*
88364;1113;1449;29;0;*
88365;1113;1453;29;0;*
88366;1113;1470;29;1;*
88367;1113;1482;29;1;*
88368;1113;1469;29;0;*
88369;1113;1468;29;0;*
88370;1113;1499;28;0;*
88371;1113;1500;28;0;*
88372;1113;1507;28;0;*
88373;1113;1508;28;0;*
88374;1113;1507;28;0;*
88375;1113;1508;28;0;*
88376;1113;1527;27;0;*
88377;1113;1526;27;0;*
88378;1113;1528;27;0;*
88379;1113;1530;27;0;*
88380;1113;1513;27;0;*
88381;1113;1516;27;0;*
88382;1113;1532;27;0;*
88383;1113;1535;27;0;*
88384;1113;1531;26;0;*
88385;1113;1531;26;0;*
88386;1113;1532;26;0;*
88387;1113;1531;26;0;*
88388;1113;1522;26;0;*
88389;1113;1523;26;0;*
88390;1113;1527;26;0;*
88391;1113;1531;26;0;*
88392;1113;1527;25;0;*
88393;1113;1525;25;0;*
88394;1113;1483;25;1;*
88395;1113;1468;25;0;*
88396;1113;1486;25;0;*
88397;1113;1519;25;0;*
88398;1113;1520;25;0;*
88399;1113;1511;24;1;*
88400;1113;1511;24;0;*
88401;1113;1565;24;0;*
88402;1113;1574;24;0;*
88403;1113;1548;24;0;*
88404;1113;1549;24;0;*
88405;1113;1544;24;0;*
88406;1113;1545;24;0;*
88407;1113;1547;23;0;*
88408;1113;1546;23;0;*
88409;1113;1536;23;0;*
88410;1113;1534;23;0;*
88411;1113;1537;23;0;*
88412;1113;1539;23;0;*
88413;1113;1542;22;0;*
88414;1113;1545;22;0;*
88415;1113;1547;22;1;*
88416;1113;1548;22;0;*
88417;1113;1543;21;0;*
88418;1113;1546;21;0;*
88419;259;2618;22;0;*
88420;259;2642;22;0;*
88421;19;1977;82;0;*
88422;473;2039;35;0;*
88423;473;1852;29;0;*
88424;473;1868;29;0;*
88425;1113;1529;17;1;*
88426;1113;1298;10;1;*
88427;1113;1313;10;0;*
88428;1113;1428;10;0;*
88429;1113;1430;10;0;*
88430;1113;1452;11;0;*
88431;1113;1451;11;0;*
88432;1113;1475;14;0;*
88433;1113;1476;14;0;*
88434;1113;1481;17;0;*
88435;1113;1479;17;0;*
88436;1113;1465;19;0;*
88437;1113;1467;20;0;*
88438;1113;1329;21;1;*
88439;1113;1337;21;1;*
88440;1113;1309;22;0;*
88441;1113;1312;22;0;*
88442;1113;1347;25;0;*
88443;1113;1349;25;0;*
88444;1113;1433;26;0;*
88445;1113;1430;26;0;*
88446;1113;1405;27;0;*
88447;1113;1406;27;0;*
88448;1113;1405;30;0;*
88449;1113;1436;31;1;*
88450;1113;1438;32;0;*
88451;1113;1447;35;0;*
88452;1113;1448;35;0;*
88453;1113;1443;36;0;*
88454;1113;1444;36;0;*
88455;1113;1439;38;0;*
88456;1113;1438;38;0;*
88457;1113;1433;40;0;*
88458;1113;1435;40;0;*
88459;1113;1440;42;0;*
88460;1113;1441;42;0;*
88461;1113;1480;44;0;*
88462;1113;1481;44;0;*
88463;1113;1483;45;0;*
88464;1113;1484;45;0;*
88465;1113;1488;46;0;*
88466;1113;1489;46;0;*
88467;1113;1491;48;1;*
88468;1113;1492;48;0;*
88469;1113;1498;50;0;*
88470;1113;1500;50;0;*
88471;1113;1501;52;0;*
88472;1113;1502;52;0;*
88473;1113;1500;56;1;*
88474;1113;1501;56;0;*
88475;1113;1508;59;0;*
88476;1113;1510;59;0;*
88477;1113;1492;62;0;*
88478;1113;1494;62;0;*
88479;1113;1494;64;1;*
88480;1113;1495;64;0;*
88481;1113;1501;67;0;*
88482;1113;1504;67;0;*
88483;1113;1511;69;0;*
88484;1113;1512;69;0;*
88485;1113;1502;72;0;*
88486;1113;1505;72;0;*
88487;1113;1505;74;0;*
88488;1113;1506;74;0;*
88489;1113;1492;77;0;*
88490;1113;1494;77;0;*
88491;1113;1520;79;1;*
88492;1113;1515;79;0;*
88493;1113;1543;80;0;*
88494;1113;1545;80;0;*
88495;1113;1512;81;0;*
88496;1113;1513;81;0;*
88497;1113;1497;81;0;*
88498;1113;1498;81;0;*
88499;1113;1469;82;0;*
88500;1113;1469;82;0;*
88501;1113;1474;84;0;*
88502;1113;1473;84;0;*
88503;1113;1474;85;0;*
88504;1113;1475;85;0;*
88505;1113;1478;85;0;*
88506;1113;1478;85;0;*
88507;1113;1473;87;0;*
88508;1113;1474;87;0;*
88509;1113;1462;89;0;*
88510;1113;1463;89;0;*
88511;1113;1465;90;0;*
88512;1113;1467;90;0;*
88513;1113;1466;92;1;*
88514;1113;1469;92;0;*
88515;1113;1497;94;0;*
88516;1113;1496;94;0;*
88517;1113;1498;95;0;*
88518;1113;1499;96;1;*
88519;1113;1496;97;0;*
88520;1113;1498;97;0;*
88521;1113;1495;98;0;*
88522;1113;1495;98;0;*
88523;1113;1508;98;0;*
88524;1113;1507;98;0;*
88525;1113;1504;99;0;*
88526;1113;1506;99;0;*
88527;1113;1522;100;0;*
88528;1113;1517;100;0;*
88529;1113;1519;100;1;*
88530;1113;1522;100;1;*
88531;1113;1519;100;0;*
88532;1113;1521;100;0;*
88533;1113;1512;100;0;*
88534;1113;1514;100;0;*
88535;1113;1488;100;1;*
88536;1113;1487;100;0;*
88537;1113;1480;100;1;*
88538;1113;1481;100;1;*
88539;1113;1488;100;0;*
88540;1113;1486;100;0;*
88541;1113;1488;100;0;*
88542;1113;1489;100;0;*
88543;1113;1489;100;0;*
88544;1113;1490;100;0;*
88545;1113;1492;100;0;*
88546;1113;1494;100;0;*
88547;1113;1497;100;0;*
88548;1113;1497;100;0;*
88549;1113;1499;100;0;*
88550;1113;1501;100;0;*
88551;1113;1502;100;0;*
88552;1113;1503;100;0;*
88553;1113;1502;100;0;*
88554;1113;1504;100;0;*
88555;1113;1508;100;1;*
88556;1113;1510;100;1;*
88557;1113;1508;100;0;*
88558;1113;1509;100;0;*
88559;1113;1516;100;0;*
88560;1113;1516;100;0;*
88561;1113;1475;100;1;*
88562;1113;1452;100;1;*
88563;1113;1416;99;0;*
88564;1113;1417;99;0;*
88565;1113;1419;99;0;*
88566;1113;1420;99;0;*
88567;1113;1428;99;0;*
88568;1113;1429;99;0;*
88569;1113;1433;99;1;*
88570;1113;1435;99;0;*
88571;1113;1435;98;0;*
88572;1113;1437;98;0;*
88573;1113;1418;98;0;*
88574;1113;1419;98;0;*
88575;1113;1421;98;0;*
88576;1113;1422;98;0;*
88577;1113;1435;98;0;*
88578;1113;1435;98;0;*
88579;1113;1440;98;0;*
88580;1113;1441;98;0;*
88581;1113;1439;98;0;*
88582;1113;1441;98;0;*
88583;1113;1445;97;0;*
88584;1113;1445;97;0;*
88585;1113;1443;97;0;*
88586;1113;1445;97;0;*
88587;1113;1449;97;0;*
88588;1113;1446;97;0;*
88589;1113;1438;97;0;*
88590;1113;1438;97;0;*
88591;1113;1464;97;0;*
88592;1113;1464;97;0;*
88593;1113;1469;97;0;*
88594;1113;1471;97;0;*
88595;1113;1446;97;0;*
88596;1113;1448;97;0;*
88597;1113;1456;97;0;*
88598;1113;1457;97;0;*
88599;1113;1462;96;0;*
88600;1113;1462;96;0;*
88601;1113;1478;96;0;*
88602;1113;1478;96;0;*
88603;1113;1484;96;1;*
88604;1113;1485;96;1;*
88605;1113;1485;96;0;*
88606;1113;1485;96;0;*
88607;1113;1490;96;0;*
88608;1113;1489;96;0;*
88609;1113;1482;96;0;*
88610;1113;1483;96;0;*
88611;1113;1480;95;0;*
88612;1113;1481;95;0;*
88613;1113;1493;95;0;*
88614;1113;1493;95;0;*
88615;1113;1490;95;0;*
88616;1113;1491;95;0;*
88617;1113;1503;95;0;*
88618;1113;1503;95;0;*
88619;1113;1503;95;0;*
88620;1113;1504;95;0;*
88621;1113;1498;94;0;*
88622;1113;1498;94;0;*
88623;1113;1498;94;0;*
88624;1113;1499;94;0;*
88625;1113;1490;94;0;*
88626;1113;1493;94;0;*
88627;1113;1495;94;0;*
88628;1113;1496;94;0;*
88629;1113;1496;94;0;*
88630;1113;1497;94;0;*
88631;1113;1531;94;0;*
88632;1113;1532;94;0;*
88633;1113;1473;94;1;*
88634;1113;1477;94;0;*
88635;1113;1474;93;1;*
88636;1113;1476;93;0;*
88637;1113;1507;92;0;*
88638;1113;1508;92;0;*
88639;1113;1505;92;0;*
88640;1113;1507;92;0;*
88641;1113;1517;91;0;*
88642;1113;1519;91;0;*
88643;1113;1522;91;0;*
88644;1113;1523;91;0;*
88645;1113;1526;91;0;*
88646;1113;1529;91;0;*
88647;1113;1540;91;0;*
88648;1113;1541;91;0;*
88649;1113;1543;90;0;*
88650;1113;1542;90;0;*
88651;1113;1501;90;0;*
88652;1113;1502;90;0;*
88653;1113;1552;90;0;*
88654;1113;1555;90;0;*
88655;1113;1570;89;0;*
88656;1113;1572;89;0;*
88657;1113;1590;89;1;*
88658;1113;1589;89;1;*
88659;1113;1543;88;1;*
88660;1113;1546;88;1;*
88661;1113;1544;88;0;*
88662;1113;1545;88;0;*
88663;1113;1554;88;1;*
88664;1113;1553;88;0;*
88665;1113;1554;87;0;*
88666;1113;1558;87;1;*
88667;1113;1564;87;1;*
88668;1113;1563;87;0;*
88669;1113;1569;86;0;*
88670;1113;1566;86;1;*
88671;1113;1567;86;1;*
88672;1113;1572;86;1;*
88673;1113;1567;85;1;*
88674;1113;1570;85;1;*
88675;1113;1567;85;0;*
88676;1113;1569;85;0;*
88677;1113;1562;85;1;*
88678;1113;1565;85;1;*
88679;1113;1576;84;0;*
88680;1113;1577;84;0;*
88681;1113;1568;84;0;*
88682;1113;1569;84;0;*
88683;1113;1570;84;0;*
88684;1113;1572;84;0;*
88685;1113;1566;83;0;*
88686;1113;1568;83;0;*
88687;1113;1568;83;0;*
88688;1113;1567;83;0;*
88689;1113;1567;82;0;*
88690;1113;1567;82;0;*
88691;1113;1566;82;0;*
88692;1113;1568;82;1;*
88693;1113;1581;82;0;*
88694;1113;1583;82;0;*
88695;1113;1519;81;1;*
88696;1113;1521;81;0;*
88697;1113;1581;81;0;*
88698;1113;1583;81;0;*
88699;1113;1581;81;0;*
88700;1113;1583;81;0;*
88701;1113;1583;80;1;*
88702;1113;1584;80;1;*
88703;1113;1563;80;0;*
88704;1113;1562;80;0;*
88705;1113;1560;79;0;*
88706;1113;1562;79;1;*
88707;1113;1559;79;0;*
88708;1113;1562;79;0;*
88709;1113;1564;78;0;*
88710;1113;1563;79;0;*
88711;1113;1570;78;0;*
88712;1113;1572;78;0;*
88713;1113;1572;78;0;*
88714;1113;1575;78;0;*
88715;1113;1580;77;0;*
88716;1113;1578;77;0;*
88717;1113;1585;77;0;*
88718;1113;1583;77;0;*
88719;1113;1573;77;0;*
88720;1113;1574;77;0;*
88721;259;2501;61;0;*
88722;259;2488;61;0;*
88723;1113;1277;43;1;*
88724;1113;1304;43;0;*
88725;1113;1329;43;0;*
88726;1113;1332;43;0;*
88727;1113;1330;43;0;*
88728;1113;1330;43;0;*
88729;1113;1386;43;0;*
88730;1113;1385;43;0;*
88731;1113;1377;42;0;*
88732;1113;1399;42;3;*
88733;1113;1402;42;1;*
88734;1113;1414;42;0;*
88735;1113;1414;42;0;*
88736;1113;1469;42;1;*
88737;1113;1493;42;0;*
88738;1113;1494;41;0;*
88739;1121;2584;88;0;*
88740;1121;2569;88;0;*
88741;1121;2688;88;0;*
88742;1121;2746;88;0;*
88743;1121;2768;88;0;*
88744;1121;2741;88;0;*
88745;1121;2793;87;0;*
88746;1121;2788;87;0;*
88747;1121;2792;87;0;*
88748;1121;2768;87;0;*
88749;1121;2777;87;0;*
88750;1121;2730;87;0;*
88751;1121;2739;87;0;*
88752;1121;2739;87;0;*
88753;1121;2736;87;0;*
88754;1121;2815;87;0;*
88755;1121;2815;87;0;*
88756;1121;2865;87;0;*
88757;1121;2858;87;0;*
88758;1121;2873;87;0;*
88759;1121;3059;87;0;*
88760;1121;3054;86;0;*
88761;1121;2988;86;0;*
88762;1121;2580;85;0;*
88763;1121;2576;85;0;*
88764;1121;2612;85;0;*
88765;1121;2793;85;0;*
88766;1121;3001;85;0;*
88767;1121;2932;85;0;*
88768;1121;3035;85;0;*
88769;1121;3022;85;0;*
88770;1121;2980;85;0;*
88771;1121;2981;85;0;*
88772;1121;2800;85;0;*
88773;1121;2783;85;0;*
88774;1121;2789;85;0;*
88775;1121;2776;85;0;*
88776;1121;2817;85;0;*
88777;1121;2820;85;0;*
88778;1121;2812;85;0;*
88779;1121;2813;85;0;*
88780;1121;2817;85;0;*
88781;1121;2785;85;0;*
88782;1121;2793;84;0;*
88783;1121;2828;84;0;*
88784;1121;2806;84;0;*
88785;1121;2772;84;0;*
88786;1121;2822;84;0;*
88787;1121;2824;84;0;*
88788;1121;2818;84;0;*
88789;1121;2819;84;0;*
88790;1121;2825;84;0;*
88791;1121;2816;84;0;*
88792;1121;2815;84;0;*
88793;1121;2822;84;0;*
88794;1121;2807;84;0;*
88795;1121;2801;84;0;*
88796;1121;2809;84;0;*
88797;1121;2821;84;0;*
88798;1121;2812;84;0;*
88799;1121;2798;83;0;*
88800;1121;2777;83;0;*
88801;1121;2776;83;0;*
88802;1121;2760;83;0;*
88803;1121;2755;83;0;*
88804;1121;2780;83;0;*
88805;1121;2781;83;0;*
88806;1121;2776;83;0;*
88807;1121;2779;83;0;*
88808;1121;2739;83;0;*
88809;1121;2768;83;0;*
88810;1121;2798;83;0;*
88811;1121;2822;83;0;*
88812;1121;2794;83;0;*
88813;1121;2825;83;0;*
88814;1121;2994;82;0;*
88815;1121;3004;82;0;*
88816;1121;3024;82;0;*
88817;1121;3017;82;0;*
88818;1121;3027;82;0;*
88819;1121;3006;82;0;*
88820;1121;3039;82;0;*
88821;1121;3038;82;0;*
88822;1121;3066;82;0;*
88823;1121;3069;82;0;*
88824;1121;3091;82;0;*
88825;1121;3056;82;0;*
88826;1121;3050;82;0;*
88827;1121;3071;82;0;*
88828;1121;2983;82;0;*
88829;1121;3080;81;0;*
88830;1121;2848;81;0;*
88831;1121;2581;81;0;*
88832;1121;2624;81;0;*
88833;1121;2590;81;0;*
88834;1121;2714;81;0;*
88835;1121;2691;81;0;*
88836;1121;2672;81;0;*
88837;1121;2688;80;0;*
88838;1121;2605;80;0;*
88839;1121;2607;80;0;*
88840;1121;2603;80;0;*
88841;1121;2672;80;0;*
88842;1121;2669;80;0;*
88843;1121;2669;80;0;*
88844;1121;2666;80;0;*
88845;1121;2666;80;0;*
88846;1121;2653;79;0;*
88847;1121;2644;79;0;*
88848;1121;2674;79;0;*
88849;1121;2811;79;0;*
88850;1121;2869;79;0;*
88851;1121;2869;79;0;*
88852;1121;2826;79;0;*
88853;1121;2803;79;0;*
88854;1121;2818;79;0;*
88855;1121;2808;79;0;*
88856;1121;2814;79;0;*
88857;1121;2853;79;0;*
88858;1121;2777;79;0;*
88859;1121;2785;79;0;*
88860;1121;2768;78;0;*
88861;1121;2777;78;0;*
88862;1121;2835;78;0;*
88863;1121;2850;78;0;*
88864;1121;2749;78;0;*
88865;1121;2769;78;0;*
88866;1121;2853;78;0;*
88867;1121;2852;78;0;*
88868;1121;2979;78;0;*
88869;1121;2987;78;0;*
88870;1121;2993;78;0;*
88871;1121;3001;78;0;*
88872;1121;3035;78;0;*
88873;1121;3021;78;0;*
88874;1121;2974;78;0;*
88875;1121;2975;78;0;*
88876;1121;2976;77;0;*
88877;1121;2970;77;0;*
88878;1121;2966;77;0;*
88879;1121;2911;77;0;*
88880;1121;2734;77;0;*
88881;1121;2736;77;0;*
88882;1121;2740;77;0;*
88883;1121;2748;77;0;*
88884;1121;2740;77;0;*
88885;1121;2723;77;0;*
88886;1121;2710;77;0;*
88887;1121;2714;77;0;*
88888;1121;2718;77;0;*
88889;1121;2721;77;0;*
88890;1121;2717;77;0;*
88891;1121;2723;77;0;*
88892;1121;2724;77;0;*
88893;1121;2719;77;0;*
88894;1121;2706;77;0;*
88895;1121;2706;77;0;*
88896;1121;2719;77;0;*
88897;1121;2723;77;0;*
88898;1121;2726;76;0;*
88899;1121;2715;76;0;*
88900;1121;2719;76;0;*
88901;1121;2702;76;0;*
88902;1121;2714;76;0;*
88903;1121;2715;76;0;*
88904;1121;2716;76;0;*
88905;1121;2714;76;0;*
88906;1121;2755;76;0;*
